call_id,question_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,max_score,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,failure_summary,teacher_score,teacher_feedback,source_split,selection_kind,answer_id,train_step,memory_items_before
132556,4.2_LM_v1.0,no_memory,none,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,201,249,11336,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1029,36,0
132557,4.2_LM_v1.0,no_memory,none,full,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,168,210,9157,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.16,37,0
132558,4.2_LM_v1.0,no_memory,none,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,244,280,9052,1,,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.446,38,0
132559,4.2_LM_v1.0,no_memory,none,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,250,280,10777,1,,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training,training,4.2_LM_v1.0.1385,39,0
132560,4.2_LM_v1.0,no_memory,none,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,270,297,10578,1,,,1.0,"The response correctly answers the definition of frame bursting, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1753,40,0
125121,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,197,225,13833,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.115,1,0
125123,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,438,472,10911,1,,,1.0,"The response correctly answers all three parts of the question with an example. However, the answer also states the 9% efficiency of carrier extension which is only valid in worst case scenario. The efficiency can be better based on how much data we are sending which can vary between 46-1500 bytes.",training,training,4.2_LM_v1.0.388,2,1
125125,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.25,0.25,700,730,17973,1,,,0.75,The response answers the frame bursting definition and its advantage correctly. But the disadvantage part is not completely accurate as it states frame bursting can't be used if there are no frames in queue. The sender may need to wait in case there are not enough frames which will cause additional delay.,training,training,4.2_LM_v1.0.1970,3,2
125127,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.75,1.0,-0.25,0.25,892,932,12180,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.16,4,3
125129,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,1131,1182,13400,1,,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training,training,4.2_LM_v1.0.252,5,4
125131,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.25,0.25,1411,1447,8980,2,,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training,training,4.2_LM_v1.0.1304,6,5
125133,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.75,1.0,0.25,0.25,1590,1618,14082,1,,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training,training,4.2_LM_v1.0.2040,7,6
125135,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,1760,1787,9296,1,,,1.0,The response answers all three parts of the question accurately.,training,training,4.2_LM_v1.0.2047,8,7
125137,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,1991,2022,10467,1,,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training,training,4.2_LM_v1.0.1385,9,8
125139,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.75,1.0,0.25,0.25,2182,2240,11452,1,,,0.5,"The response answers the advantage and disadvantage part correctly. However, the definition is incorrect as it contains details, such as a maximal burst of three packets and a recommendation not to use it with more than 3 clients, that do not hold for frame bursting in general.",training,training,4.2_LM_v1.0.640,10,9
125141,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.75,1.0,-0.25,0.25,2390,2444,11000,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.2067,11,10
125143,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,2703,2737,15331,1,,,1.0,"The response correctly explains the definition of frame bursting, including an advantage and a disadvantage.",training,training,4.2_LM_v1.0.694,12,11
125145,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,2860,2888,9925,1,,,1.0,"The response gives the correct definition of frame bursting, including an advantage and a disadvantage.",training,training,4.2_LM_v1.0.143,13,12
125147,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3131,3161,9373,1,,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training,training,4.2_LM_v1.0.277,14,13
125149,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3320,3362,11871,1,,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1984,15,14
125151,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.5,1.0,-0.5,0.5,3496,3551,12501,1,,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training,training,4.2_LM_v1.0.1190,16,15
125153,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3709,3734,11675,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1816,17,16
125155,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3881,3913,14229,1,,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training,training,4.2_LM_v1.0.881,18,17
125157,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4021,4040,14121,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.1271,19,18
125159,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4220,4254,14868,1,,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1427,20,19
125161,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4467,4493,17489,1,,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training,training,4.2_LM_v1.0.1441,21,20
125163,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4391,4423,16345,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.370,22,21
125165,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4256,4286,12974,1,,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training,training,4.2_LM_v1.0.654,23,22
125167,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.75,1.0,0.0,0.0,4168,4204,20588,1,,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training,training,4.2_LM_v1.0.713,24,23
125169,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4295,4325,17191,1,,,1.0,The response answers all the three parts of the question correctly.,training,training,4.2_LM_v1.0.1630,25,24
125171,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4101,4135,14813,1,,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.333,26,25
125173,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,4059,4096,19101,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1029,27,26
125175,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3916,3945,10497,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1926,28,27
125177,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,0.5,1.0,-0.25,0.25,3990,4026,10912,1,,,0.75,"The response only states the frame bursting definition and its advantage, but is missing a disadvantage. There is a drawback when using frame bursting which is end to end delay. The sender may need to wait for a certain amount of frames to be collected and concatenated to a sequence of minimum length.",training,training,4.2_LM_v1.0.1525,29,28
125179,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4008,4038,12225,1,,,1.0,The response answers all parts of the question correctly.,training,training,4.2_LM_v1.0.1654,30,29
125181,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4096,4132,12483,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.316,31,30
125183,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3996,4027,10009,1,,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1601,32,31
125185,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3824,3855,9499,1,,,1.0,"The response gives the frame bursting definition, its advantage and disadvantage correctly.",training,training,4.2_LM_v1.0.1320,33,32
125187,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3872,3911,14284,1,,,1.0,"The response correctly answers the definition of frame bursting, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1753,34,33
125189,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4410,4440,10050,1,,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training,training,4.2_LM_v1.0.1315,35,34
125191,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3810,3836,10763,1,,,1.0,"The response answer is correct as it contains an appropriate definition, advantage and disadvantage.",training,training,4.2_LM_v1.0.918,36,35
125193,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4217,4258,12260,1,,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training,training,4.2_LM_v1.0.87,37,36
125195,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3931,3961,11562,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.1447,38,37
125197,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,3763,3787,11542,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.40,39,38
125199,4.2_LM_v1.0,retrieval_full,retrieval,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,4706,4736,12429,1,,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.446,40,39
125601,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,158,199,9024,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.40,1,0
125603,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,0.6,1.0,-0.15000000000000002,0.15000000000000002,295,334,11003,1,,,0.75,"The response only states the frame bursting definition and its advantage, but is missing a disadvantage. There is a drawback when using frame bursting which is end to end delay. The sender may need to wait for a certain amount of frames to be collected and concatenated to a sequence of minimum length.",training,training,4.2_LM_v1.0.1525,2,1
125605,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,505,535,8696,1,,,1.0,"The response gives the frame bursting definition, its advantage and disadvantage correctly.",training,training,4.2_LM_v1.0.1320,3,2
125607,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,643,670,8830,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.1271,4,3
125609,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,794,821,8002,1,,,1.0,"The response gives the correct definition of frame bursting, including an advantage and a disadvantage.",training,training,4.2_LM_v1.0.143,5,4
125611,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,980,1010,11530,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1029,6,5
125613,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,1125,1151,8450,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1926,7,6
125615,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,1315,1349,9519,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.1447,8,7
125617,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,1541,1571,10681,1,,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.446,9,8
125619,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,0.75,1.0,0.25,0.25,1729,1770,9992,1,,,0.5,"The response answers the advantage and disadvantage part correctly. However, the definition is incorrect as it contains details, such as a maximal burst of three packets and a recommendation not to use it with more than 3 clients, that do not hold for frame bursting in general.",training,training,4.2_LM_v1.0.640,10,9
125621,4.2_LM_v1.0,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,1913,1939,9898,1,,,1.0,"The response answer is correct as it contains an appropriate definition, advantage and disadvantage.",training,training,4.2_LM_v1.0.918,11,10
