answer_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,manual_score,signed_diff,absolute_diff,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,teacher_score,teacher_feedback,source_split
4.2_LM_v1.0.654,mem0_full,mem0,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,488,527,10526,1,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training
4.2_LM_v1.0.2067,no_memory,none,full,order_2,score,succeeded,0.65,1.0,-0.35,0.35,-0.35,0.35,188,242,10045,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1029,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,980,1010,11530,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.446,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,244,283,10077,1,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.277,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,5665,5697,10694,1,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training
4.2_LM_v1.0.277,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,286,318,8522,1,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training
4.2_LM_v1.0.1654,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3507,3533,8660,1,,1.0,The response answers all parts of the question correctly.,training
4.2_LM_v1.0.370,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3674,3706,11759,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1630,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,250,286,9861,1,,1.0,The response answers all the three parts of the question correctly.,training
4.2_LM_v1.0.713,mem0_full,mem0,full,order_1,score,succeeded,0.7,0.75,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,478,526,10083,1,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training
4.2_LM_v1.0.115,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,2094,2121,8579,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1630,mem0_full,mem0,full,order_1,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,536,586,13235,1,,1.0,The response answers all the three parts of the question correctly.,training
4.2_LM_v1.0.277,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3349,3380,8554,1,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training
4.2_LM_v1.0.1970,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,4130,4166,12474,1,,0.75,The response answers the frame bursting definition and its advantage correctly. But the disadvantage part is not completely accurate as it states frame bursting can't be used if there are no frames in queue. The sender may need to wait in case there are not enough frames which will cause additional delay.,training
4.2_LM_v1.0.1427,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,219,249,9605,1,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.918,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,1913,1939,9898,1,,1.0,"The response answer is correct as it contains an appropriate definition, advantage and disadvantage.",training
4.2_LM_v1.0.1601,no_memory,none,full,order_2,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.19999999999999996,234,289,9369,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1654,no_memory,none,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,175,219,12648,1,,1.0,The response answers all parts of the question correctly.,training
4.2_LM_v1.0.333,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3927,3956,8634,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1315,no_memory,none,full,order_2,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,341,386,9763,1,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training
4.2_LM_v1.0.87,no_memory,none,full,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,209,261,12919,1,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training
4.2_LM_v1.0.1427,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7925,7956,11304,1,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.333,mem0_full,mem0,full,order_1,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,461,513,11207,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1525,mem0_full,mem0,full,order_1,score,succeeded,0.65,0.75,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,445,482,10445,1,,0.75,"The response only states the frame bursting definition and its advantage, but is missing a disadvantage. There is a drawback when using frame bursting which is end to end delay. The sender may need to wait for a certain amount of frames to be collected and concatenated to a sequence of minimum length.",training
4.2_LM_v1.0.388,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3037,3066,9314,1,,1.0,"The response correctly answers all three parts of the question with an example. However, the answer also states the 9% efficiency of carrier extension which is only valid in worst case scenario. The efficiency can be better based on how much data we are sending which can vary between 46-1500 bytes.",training
4.2_LM_v1.0.1190,no_memory,none,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,192,247,8480,1,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training
4.2_LM_v1.0.1630,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4079,4108,8223,1,,1.0,The response answers all the three parts of the question correctly.,training
4.2_LM_v1.0.1190,amem_full,amem,full,order_1,score,succeeded,0.75,1.0,-0.25,0.25,-0.25,0.25,6456,6503,15004,1,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training
4.2_LM_v1.0.1190,retrieval_full,retrieval,full,order_2,score,succeeded,0.5,1.0,-0.5,0.5,-0.5,0.5,3847,3891,9900,1,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training
4.2_LM_v1.0.1753,no_memory,none,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,270,308,10886,1,,1.0,"The response correctly answers the definition of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.1601,mem0_full,mem0,full,order_1,score,succeeded,0.65,1.0,-0.35,0.35,-0.35,0.35,520,584,12658,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1029,mem0_full,mem0,full,order_1,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,487,538,10681,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1926,mem0_full,mem0,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,453,498,9312,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1315,amem_no_feedback,amem,no_feedback,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,7606,7651,17512,1,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training
4.2_LM_v1.0.1970,no_memory,none,full,order_2,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,233,259,9147,1,,0.75,The response answers the frame bursting definition and its advantage correctly. But the disadvantage part is not completely accurate as it states frame bursting can't be used if there are no frames in queue. The sender may need to wait in case there are not enough frames which will cause additional delay.,training
4.2_LM_v1.0.1654,mem0_full,mem0,full,order_1,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,461,507,10094,1,,1.0,The response answers all parts of the question correctly.,training
4.2_LM_v1.0.654,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4048,4079,10209,1,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training
4.2_LM_v1.0.1753,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4014,4058,10832,1,,1.0,"The response correctly answers the definition of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.1315,retrieval_full,retrieval,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,4470,4520,11129,1,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training
4.2_LM_v1.0.333,no_memory,none,full,order_2,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.19999999999999996,175,225,12854,1,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1304,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,4333,4359,8210,1,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training
4.2_LM_v1.0.881,no_memory,none,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,194,226,10029,1,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.1984,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,206,236,8998,1,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.252,retrieval_full,retrieval,full,order_2,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,4341,4395,11269,1,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training
4.2_LM_v1.0.87,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4309,4336,9814,1,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training
4.2_LM_v1.0.1427,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4183,4223,8975,1,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1984,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4348,4379,9518,1,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.252,no_memory,none,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,260,286,9517,1,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training
4.2_LM_v1.0.2047,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3825,3852,11662,1,,1.0,The response answers all three parts of the question accurately.,training
4.2_LM_v1.0.16,no_memory,none,full,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,168,216,9362,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.332,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7822,7873,16974,1,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers
4.2_LM_v1.0.1385,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,1660,1693,12927,1,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training
4.2_LM_v1.0.316,mem0_full,mem0,full,order_1,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,484,527,9359,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.1304,no_memory,none,full,order_2,score,succeeded,0.95,0.75,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,297,346,11148,1,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training
4.2_LM_v1.0.1753,mem0_full,mem0,full,order_1,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,556,607,11865,1,,1.0,"The response correctly answers the definition of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.2040,retrieval_full,retrieval,full,order_2,score,succeeded,0.5,0.5,0.0,0.0,0.0,0.0,3686,3712,10775,1,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training
